2KP100-9.dat
0.8073310852050781
3295.0 4384.0
3304.0 4382.0
3392.0 4381.0
3397.0 4379.0
3431.0 4376.0
3476.0 4374.0
3497.0 4366.0
3509.0 4364.0
3520.0 4363.0
3546.0 4362.0
3580.0 4355.0
3600.0 4347.0
3605.0 4342.0
3608.0 4339.0
3629.0 4337.0
3650.0 4329.0
3670.0 4321.0
3683.0 4316.0
3692.0 4312.0
3703.0 4303.0
3716.0 4299.0
3737.0 4293.0
3743.0 4279.0
3755.0 4271.0
3757.0 4268.0
3770.0 4264.0
3783.0 4258.0
3785.0 4253.0
3793.0 4248.0
3794.0 4237.0
3798.0 4233.0
3811.0 4231.0
3816.0 4229.0
3823.0 4215.0
3829.0 4206.0
3832.0 4204.0
3839.0 4203.0
3841.0 4183.0
3842.0 4178.0
3845.0 4176.0
3851.0 4174.0
3856.0 4165.0
3861.0 4152.0
3882.0 4146.0
3883.0 4126.0
3885.0 4121.0
3901.0 4109.0
3909.0 4084.0
3910.0 4064.0
3922.0 4061.0
3923.0 4060.0
3928.0 4047.0
3930.0 4032.0
3936.0 4018.0
3941.0 3996.0
3942.0 3981.0
3949.0 3967.0
3952.0 3936.0
3953.0 3935.0
3955.0 3926.0
3958.0 3922.0
3962.0 3909.0
3967.0 3898.0
3971.0 3871.0
3972.0 3852.0
3973.0 3841.0
3980.0 3837.0
3985.0 3801.0
3987.0 3782.0
3989.0 3781.0
3991.0 3728.0
3993.0 3727.0
3995.0 3679.0
4003.0 3664.0
