2KP50-2.dat
0.1308119297027588
1503.0 2023.0
1651.0 2022.0
1675.0 2017.0
1711.0 2015.0
1729.0 2009.0
1730.0 1996.0
1745.0 1991.0
1751.0 1988.0
1769.0 1982.0
1777.0 1979.0
1783.0 1975.0
1801.0 1969.0
1818.0 1962.0
1820.0 1950.0
1826.0 1945.0
1831.0 1942.0
1849.0 1939.0
1851.0 1936.0
1883.0 1924.0
1895.0 1915.0
1898.0 1905.0
1930.0 1893.0
1931.0 1880.0
1935.0 1874.0
1942.0 1860.0
1950.0 1856.0
1951.0 1843.0
1952.0 1840.0
1960.0 1836.0
1961.0 1816.0
1968.0 1809.0
1969.0 1806.0
1987.0 1800.0
1989.0 1777.0
1996.0 1740.0
1997.0 1697.0
1999.0 1669.0
