2KP50-10.dat
0.1257460117340088
1312.0 1985.0
1382.0 1980.0
1440.0 1979.0
1531.0 1972.0
1545.0 1963.0
1560.0 1955.0
1622.0 1947.0
1643.0 1945.0
1703.0 1938.0
1724.0 1907.0
1743.0 1899.0
1777.0 1876.0
1782.0 1860.0
1791.0 1845.0
1795.0 1843.0
1800.0 1841.0
1812.0 1831.0
1817.0 1815.0
1818.0 1811.0
1844.0 1807.0
1853.0 1796.0
1862.0 1767.0
1865.0 1761.0
1873.0 1757.0
1885.0 1746.0
1886.0 1742.0
1905.0 1718.0
1909.0 1716.0
1910.0 1707.0
1925.0 1703.0
1936.0 1669.0
1937.0 1641.0
1952.0 1637.0
1953.0 1600.0
1960.0 1503.0
1961.0 1466.0
