2KP100-4.dat
0.5589730739593506
3620.0 4362.0
3669.0 4354.0
3685.0 4349.0
3702.0 4348.0
3734.0 4341.0
3767.0 4335.0
3786.0 4324.0
3807.0 4316.0
3811.0 4307.0
3825.0 4304.0
3844.0 4301.0
3862.0 4289.0
3869.0 4282.0
3883.0 4281.0
3888.0 4271.0
3894.0 4270.0
3900.0 4264.0
3906.0 4263.0
3907.0 4255.0
3910.0 4252.0
3924.0 4249.0
3936.0 4242.0
3942.0 4221.0
3948.0 4219.0
3963.0 4213.0
3976.0 4189.0
3979.0 4188.0
3980.0 4175.0
3982.0 4165.0
3992.0 4164.0
3998.0 4159.0
4000.0 4148.0
4004.0 4141.0
4011.0 4139.0
4019.0 4119.0
4029.0 4099.0
4035.0 4094.0
4036.0 4069.0
4038.0 4066.0
4039.0 4058.0
4045.0 4057.0
4051.0 4043.0
4055.0 4037.0
4058.0 4009.0
4064.0 4004.0
4065.0 3990.0
4071.0 3983.0
4074.0 3975.0
4082.0 3970.0
4083.0 3954.0
4085.0 3938.0
4088.0 3930.0
4093.0 3922.0
4101.0 3904.0
4105.0 3862.0
4107.0 3851.0
4112.0 3838.0
4114.0 3831.0
4118.0 3785.0
4120.0 3778.0
4121.0 3753.0
4123.0 3746.0
4125.0 3687.0
4127.0 3677.0
4137.0 3654.0
4138.0 3620.0
4143.0 3600.0
